Review,Rating,Tanggal
bagus,5,2025-08-30 20:57:03
"jujur agak nyesel setelah update karena sering ngebug, loading lama, nggak bisa kalau pakai wifi, sering keluar sendiri. semoga segera diperbaiki ya. sangat-sangat ditunggu 🙏",1,2025-08-30 20:34:44
knp keluar mulu!!,1,2025-08-30 20:33:09
"please min perbaiki lagi bug bug yang ada di aplikasi ini, selain suka log out sendiri, gambar cover bukunya jg pada ga muncul, tolong perbaiki yaa aku suka bgt padahal sama koleksi bukunya 🥺🥺",2,2025-08-30 19:44:37
"tolong diperbaiki Min, setelah diupdate sering keluar sendiri. .",4,2025-08-30 18:34:29
"sebenarnya aplikasinya bagus bgt banyak buku yg tersedia dan legal jg, tapi kok udah sekitar sebulan logout sendiri dan gak bisa login lagi, udh beberapa kali uninstal dan download ulang tp tetep gak bisa. ini aplikasi dari pemerintah kan ya?? kok kualitasnya gini??? mohon segera diperbaiki ya developer.",1,2025-08-30 18:32:08
"baru install ulang, eh..malahan mati mulu. apa yang terjadi apps Ipusnas ? namun setelah saya hapus lalu install lagi. baru normal. thank you",5,2025-08-30 18:20:31
jelek pas masuk keluar lagi pas masuk keluar lagi terus ngebug,1,2025-08-30 18:17:44
"di update malah logout' mlu, tau bgni g usah di update🙄",1,2025-08-30 17:46:55
Sesudah diupdate malah keluar terus aplikasinya. Gak asyik!,1,2025-08-30 17:16:52
"sering keluar sendiri apknya, tolong segera diperbaiki",1,2025-08-30 16:42:45
ini di-update malah ngebug terus.. forcedclose...,2,2025-08-30 15:48:07
"bug, buka aplikasi keluar ndiri y anpun",2,2025-08-30 15:39:46
"aplikasi Ipusnas sebenarnya sudah bagus, akan tetapi ini sedikit ada kendala setelah saya perbarui yaitu tiba² keluar sendiri aplikasinya.",1,2025-08-30 15:32:30
"tiap abis update pasti eror keluar"" sendiri kalo engga suruh log in lagi",1,2025-08-30 15:18:34
"setelah update versi terbaru aplikasi selalu keluar. Jadi ga bisa baca di ipusnas lagi. sangat disayangkan, di update bukannya semakin bagus malah bug di mana-mana bahkan aplikasi tidak bisa dibuka 👎",1,2025-08-30 14:13:40
mau baca buku malah log out sendiri,1,2025-08-30 13:56:42
"setelah update terbaru setiap buka langsung nge-crash, mohon ditindaklanjuti",2,2025-08-30 12:51:48
super lag,1,2025-08-30 12:39:18
kok setelah di update malah gak bisa masuk sih keluar terus,4,2025-08-30 12:25:53
Kenapa sih keluar terus setelah di update ? sering tiba-tiba logout juga 🤨,2,2025-08-30 11:36:53
"Secara di-upgrade, kenapa sering berhenti sendiri?",5,2025-08-30 11:00:18
Sudah di-update malah semakin banyak bugnya. baru masuk ke apknya langsung keluar sendiri.,1,2025-08-30 10:17:35
"kenapa abis update malah gabisa masuk yaa, logout terus, bikin geram",2,2025-08-30 10:10:48
baru di-update lho. malah erorr!!!,1,2025-08-30 10:03:58
gatauu mau komen apa pokoknya bintang 1,1,2025-08-30 09:58:59
"setelah update setiap buka aplikasi langsung logout, tolong diperbaiki.",1,2025-08-30 09:45:21
kendala setelah update: setiap login auto logout,2,2025-08-30 07:25:03
tiba-tiba gk bisa di buka,1,2025-08-30 06:31:51
dr segala sisi jelek bgt apk ny kocag,1,2025-08-30 06:20:53
Ini kenapa ipusnas tiap kali buka ebook malah keluar dari aplikasi ya..?? Di suruh update versi terbaru. Setelah update nggak makin baik tp kyk gini...,3,2025-08-30 06:04:26
"sering keluar sendiri aplikasinya, kalau ini aplikasi oke, ini akan sangat baik untuk menumbuhkan minat baca di indonesia 👍",3,2025-08-30 06:02:56
"Buat temen-temen yang kalau habis update aplikasinya error sering log out sendiri, coba hapus dulu trus install ulang. Kadang lumayan berhasil",3,2025-08-30 05:53:44
kok malah jd sering crash setelah diupdate??,4,2025-08-30 05:39:41
Pengen baca buku tapi aplikasinya sering terkeluar setelah di update.,3,2025-08-30 04:39:50
"suka banget sebenernya baca di ipusnas, tpi kok setelah di update malah gabisa dibuka? tiap msuk langsung mental lagi keluar. tolong perbaiki ya",1,2025-08-30 01:44:28
"Dipaksa suruh update, hasilnya apaan, baru juga dipencet pas kebuka beranda langsung keluar sendiri, itu yang namanya fix bug? klo bisa ini udah 0 sekalian ratingnya.",1,2025-08-30 00:01:42
"aplikasinya membantu banget buat anak sekolahan sepeti saya yang belum kesampean buat beli buku. tapi tolong dong bugnya di kurangin, biar minat membaca anak indonesia nambah",5,2025-08-29 23:06:00
"sebelum diupdate lancar2 aja dipakenya, setelah diupdate malah kacau, baru buka udah keluar sendiri dr aplikasinya",2,2025-08-29 22:31:45
gmn nih? hbs di-update malah gbs dibuka.,1,2025-08-29 22:25:00
kenapa setelah update apk nya tidak bisa di buka ya,3,2025-08-29 22:08:26
semenjak diupdate jd gak bisa dibukaa,1,2025-08-29 22:00:35
Baruu bgt di update tp tiap mau login malah logout otomatis 🙃💔,2,2025-08-29 21:40:24
"Aplikasi berhenti sendiri teruss, entah di mana salahnya.",3,2025-08-29 21:10:49
setelah di update malah selalu logout sendiri..... susah dibukanya 👎,1,2025-08-29 20:58:46
Barusan update. Kenapa tiap dibuka langsung keluar aplikasi. Tolong perbaiki. Sangat mengganggu,1,2025-08-29 20:56:53
"isinya berguna tapi aplikasinya tidak, sering bug, susah login, habis update bukannya makin bagus malah tidak bisa digunakan",1,2025-08-29 20:56:06
"aplikasinya suka terkeluar sendiri, tidak bisa mengunduh file bukunya karena alasan penyimpanan penuh, padahal penyimpanan banyak. tolong dong ini sistemnya diperbaiki, aku cuman mau baca buku....",1,2025-08-29 20:47:50
"gimana mau buat generasi Indonesia rajin membaca, aplikasi perpustakaan negara aja gak jelas bgt begini ? eroooor terusss",1,2025-08-29 20:27:17
saking bagusnya jadi sering bermasalah,5,2025-08-29 20:13:15
"aft update malah gk bisa dibuka. logout terus,",1,2025-08-29 20:10:20
bintang 2 aja deh. begitu log in lgsg log out. bug jg di mana 2.koleksi belum lengkap. sinyal bagus tapi msh aja ada kendala jika log in,2,2025-08-29 19:27:58
ngebug cok abis dipaksa update,1,2025-08-29 19:01:34
Kenapa habis di update malah ga bisa dibuka??? JELEK BGT,1,2025-08-29 18:39:42
"Lumayan sekarang lebih baik. Awalnya bagus lancar, dalam 2 bulan auto logout sendiri, lalu ga bisa pinjam. trus lancar lagi...",3,2025-08-29 18:37:23
"Tiap update jadi tidak bisa buka aplikasinya lagi dan saat aplikasinya dibuka, langsung keluar sendiri. Semoga ada perbaikan, jadi bisa diakses lagi seperti sebelum pembaharuan.",1,2025-08-29 18:36:46
"setelah update aplikasi tidak bisa di buka, saat buka aplikasi langsung keluar sendiri, padahal aplikasi ini sangat membantu saya untuk menambah wawasan. akan saya edit ulasan setelah apliksi berjalan normal.",1,2025-08-29 18:15:16
"kalau bisa sih nggak kasih bintang ya, karna satu bintang itu nggak ada yang memuaskan. selalu minta update tapi setelah update malah ngebug, sering log out, tolong dong ipusnas segera diperbaiki, jangan bikin kami jadi malas baca karna aplikasinya nggak bikin nyaman :')",1,2025-08-29 17:08:50
habis di update malah keluar mulu setiap buka aplikasinya😩,1,2025-08-29 16:56:25
setelah perbaruan kok malah keluar keluar sendiri,2,2025-08-29 16:55:46
"Jelek banget , Pas dibuka minta update, Pas udah diupdate Gabisa dibuka aplikasinya..",1,2025-08-29 16:50:39
"hah, masa baru update iPusnas hari ini lgsung error min, hah kecewa berat dengan sistem iPusnas sekarang, banyak bug, banyak masalah dan error. Kalau begini terus jgn harap aplikasi ini bisa dinikmati byk orang😔",1,2025-08-29 15:42:12
"makin lama aplikasinya makin banyak masalah. GK bisa dibuka, cover buku GK keliatan padahal jaringan bagus, list antrian buku kadang suka hilang sendiri. makin GK jelas pokoknya",1,2025-08-29 15:38:18
"aplikasinya setelah diupdate sering banget force close gitu, walaupun sebelum updat begitu juga tapi sekarang makin parah, padahal uda enak baca disini, tolong diperbaiki lagi dong",1,2025-08-29 15:31:45
ditutup paksa melulu,1,2025-08-29 15:31:45
ini gimana habis update kok force close,3,2025-08-29 15:06:54
kok habis update ngecrash gini sih ada apa dah,4,2025-08-29 15:00:30
"keluar sendiri terus, banyak bug",1,2025-08-29 14:39:44
kok jadi gini,1,2025-08-29 14:36:11
ini kenapa setiap minta di update begitu di update malah ga bisa dibuka sih?,1,2025-08-29 14:27:05
"Saya perbarui aplikasi tanggal 29 Agustus 2025, malah keluar masuk ndak jelas. Buka aplikasi, baru login, keluar sendiri. Bahkan dipaksa nutup aplikasinya.",1,2025-08-29 14:06:51
"Sebenarnya aplikasinya bagus, karena menyajikan banyak buku digital secara gratis, cuma emang Malasah bug rasanya perlu diperhatikan, karena kadang mengganggu",4,2025-08-29 13:42:58
Aplikasi gak jelas sering terkeluar paksa,1,2025-08-29 13:42:41
hbs diupdate koq malah ga bisa dibuka lg,1,2025-08-29 13:30:24
kenapa ya keluar tiba2 tolong perbaikannya dong !,1,2025-08-29 12:19:28
setelah update jadi gak bisa buka app nya,1,2025-08-29 12:18:10
stelah update busuk gak bisa di buka,1,2025-08-29 12:10:35
"Alhandulillah, aplikasi IPUSNAS sangat membantu saya baik dalam pekerjaan sebagai guru maupun di kehidupan sehari - hari, semoga IPUSNAS semakin jaya.",5,2025-08-29 11:58:18
Kenapa setelah update aplikasinya tidak bisa dibuka dan sering kali terhenti? padahal banyak buku pinjaman yg belum selesai dibaca. Tolong di perbaiki lagi.,1,2025-08-29 11:43:47
nge bug terossss,1,2025-08-29 11:35:09
di update malah bug,1,2025-08-29 11:28:06
"kalo soal mencerdaskan kehidupan bangsa, pemerintah dapat rating rendah dengan alasan perpustakaan digitalnya yang jauh dari kata baik",1,2025-08-29 10:42:49
foreclose tiap saat,1,2025-08-29 10:27:38
Ini gimana sih? Kok nggak bisa terdownload padahal udah berhasil dipinjam.,1,2025-08-29 10:23:44
"aplikasinya bagus, tapi sering log out sendiri, tolong diperbaiki ya",3,2025-08-29 10:09:14
"nge crash mulu kenapa si setelah di update bukannya tambah oke malah makin K.A.O, loadingnya juga mantap betulll",2,2025-08-29 09:52:43
"saran: 1. pengelompokan fiksi sesuai dengan jenisnya (romance, thriller, dll). 2. buku ditampilkan otomatis terpisah apabila sudah bisa dipinjam (seperti RBK). Sehingga tidak perlu mengecek satu per satu buku yang ada stoknya untuk dipinjam. 3. tambahkan bookmark buku, ini berfungsi sebagai menyimpan buku yang akan/ingin dibaca (entah kapan) atau wishlist/to-be-read buku. 4. tambahkan urutan sesuai dengan hype/banyaknya buku dipinjam bkn sesuai abjad/terbaru saja. akunku bolak-balik keluar😖😭",2,2025-08-29 09:25:59
"baru kali ini ngelag setelah di-update. gak pernah sebelumnya sperti ini, kalau sudah terbuka tiba-tiba langsung keluar. mohon bantuannya.",3,2025-08-29 09:20:44
"Udah diupdate, tapi malah sering close sendiri, terutama pas avis download buku, tiba-tiba ketutup sendiri terus ga bisa dibuka. semoga cepet diperbaiki deh",2,2025-08-29 09:19:18
"semenjak update gak bisa di buka aplikasinya, keluar mulu :(",2,2025-08-29 09:07:16
"selalu force closed setelah barusan diupdate, mohon segera diperbaiki",1,2025-08-29 09:02:17
"bagus bukunya, tapi sayangnya pas updatean terakhir baru"" ini masuk apl malah keluar lagi, padahal mau baca🫠",4,2025-08-29 08:59:29
"bukannya semakin memudahkan, justru semakin sulit, banyak bug nya, niatnya nambah ilmu, malah nambah emosi",1,2025-08-29 08:42:22
"setelah update, malah log out sendiri... baru buka app, langsung keluar sendiri... pdhl lagi pengen lanjut baca🥲🥲",1,2025-08-29 08:00:09
Setelah update malah force close terus,3,2025-08-29 07:57:17
"setelah d update knpa malah error,masuk aplikasi malah sering keluar sendiri",5,2025-08-29 07:31:44
auto log out mulu,1,2025-08-29 07:23:17
"habis di update kenapa jadi ga bisa dibuka? harusnya update itu pilihan ya jangan keharusan begini. ga diupdate ga bisa dibuk, di update juga ga bisa dibuka.",1,2025-08-29 07:03:19
"setelah update 29 agustus 2025, malah force close mulu.",5,2025-08-29 06:48:42
"ini iPusnas kenapa semakin di-update semakin ngeselin sih.... aslinya mau ngasih bintang 1, tapi nggak tega. ayolah.... kalo sudah bener lagi, kubenerin ratingnya",2,2025-08-29 06:32:55
setelah update malah ga bisa dibuka. tolong dibenerin lagi ya,1,2025-08-29 05:58:47
"jelek. baru buka lngsung out, bbrp kali begitu",2,2025-08-29 05:54:41
"Dear pengelola ipusnas, aplikasi mengalami force close setelah diupdate sehingga tidak bisa dipakai dan loading terlalu lama saat masuk. Mohon untuk diperbaiki, terima kasih",1,2025-08-29 05:15:44
"kenapa aplikasi nya gak bisa di buka, di buka malah keluar sendiri",1,2025-08-29 05:08:24
"Pakai ipusnas sudah lama. Senang karena punya tempat baca buku. Setelah beberapa kali instal, makin ke sini makin rumit menggunakannya. Sering ngebug, sulit keluar jika sudah ternoted. Rasanya tidak nyaman, karena proses baca jadi terdistraksi. Semoga segera diperbaiki sistemnya agar pengguna bisa dimudahkan dalam menggunakan aplikasi ini.",2,2025-08-29 03:41:27
"Knp klo pas mau buka apk nya lg setelah cukup lama ga dibuka suka susah masuk, error keluar terus, bahkan klo sering buka apk nya malah jadi logout dan jdi error buat login, tolong diperbaiki T_T",2,2025-08-28 21:46:05
"hamdeh apknya ngebug gusy, gabisa login. Pas udah login malah keluar sendiri, alhasil aku install ulang aja, padahal jaringan lancar sih.. terus juga stok buku populernya cuma sedikit 10 biji doanh yang minag bejibun. Antrian kagak ada notif masuk, oiya kalau bisa formatnya epub dong ngab biar mata gwehn tidak sakit pas baca di hp.. kecil bgt cik fontnyaaaa. Apa gegara efesiensi apknya jadi jelek banget?! Negara inj gimana dahh, ganiat amat bikin apk. Aslinya gua seneng baca disini, tapi ga gitu",2,2025-08-28 21:40:44
aplikasi bobrok pasti dana nya di korup dulu sebelum pembuatan,1,2025-08-28 12:06:20
"sering nge-bug, ke logout, loading lama. Tolong pihak aplikasi diperbaiki karena jadi tidak nyaman juga menggunakannya.",2,2025-08-28 11:36:34
kenapa akun saya tiba-tiba logout dan ga bisa login lagi? bikin akun baru juga ga bisa. Tolong diperbaiki secepatnya,1,2025-08-27 21:44:06
"sering eror setelah di update.. lebih bagus yg lama.. tolong d perbaikii.. udah antri buku lama banget, pas dapet aplikasi eror logout sendiri. login ga bisa"" kecewa:((",2,2025-08-27 21:37:42
berharap punya fitur bisa memperbesar font,3,2025-08-27 12:15:40
bagus,5,2025-08-27 08:26:55
pas minjem buku mencet unduh nggak bisa terus tulisannya unduhan gagal udah dipencet berkali-kali tetep nggak bisa gimana nih solusinya,1,2025-08-27 06:10:34
"eror gak bisa login, aneh banget",1,2025-08-26 22:33:42
"banyak sekali kendalanya,ga bisa masuk pake akun lama dll,kecewa",1,2025-08-26 21:34:31
"kenapa setelah update tampilan baru aplikasi ipusnas sering bngt eror, susah bngt cuma buat masuk hampir dua jam ngga masuk masuk. dulu sebelum ganti tampilan perasaan jarang eror. kok setelah diperbarui malah makin jelek. mohon maaf sebelumnya, tolong perbaiki lagi aplikasinya kalo ga bisa balikin kyk zaman dulu. sejujurnya setelah update tampilan baru juga teman teman yang saya follow di ipusnas menghilang, pdahal saya follow teman teman yg bacaan bukunya bagus bagus.",1,2025-08-26 21:25:57
"jangan sering-sering error dong app nya, sama itu jumlah buat pinjam bukunya terlalu sedikit menurut ku. Tolong di tingkatkan lagi, padahal app ini banyak sekali peminatnya",3,2025-08-26 21:24:17
"Apk nya gak kaya dulu, Skrang harus download berulang kali baru bisa baca bukunya, agak kecewa sih untuk yg update terbaru nya,..",2,2025-08-26 20:52:00
"please lah perbaiki keseringan bug lho, mending perbaiki aplikasi untuk masyarakat daripada buat naikin gaji DPR, gimana ya sumpah ini menyusahkan kan udah diunduh, tapi pas besoknya mau dibuka harus unduh lagi apa gunanya di-update coba kalau harus bolak-balik unduh bahkan versi yg dulu nggak gini, mana kadang logout sendiri jadi harus login lagi kek kurang kerjaan",1,2025-08-26 18:19:23
"sangat membatu, TAPI KADANG SUSAH LOGIN, TIBA-TIBA KELUAR SENDIRI, BUKU YG DIPINJAM GABISA DI UNDUH, tolong di perbaiki",3,2025-08-26 16:23:16
Tolong dong perbaiki lagi aplikasinya loadingnya lama banget jadi gak nyaman saat membaca. Terus setiap masuk ke aplikasinya harus login berulang kali. Salam hangat saya.,1,2025-08-26 11:58:58
"tiba-tiba log out, tampilan kurang baik, katanya mau ningkatin literasi tapi app baca buatan pemerintah aja kaya gini, semoga lebih baik aja deh ga sering eror.",1,2025-08-26 11:46:19
Sering force close dan minta re-login. Sangat mengganggu,2,2025-08-26 10:47:23
"Setelah diperbarui histori baca hilang, ketika mau unduh suka error, tolong diperbaiki untuk kenyamanan",3,2025-08-25 22:08:56
"Performa hampir baik, tapi mendadak dua buku ngga bisa aku unduh! Alamak, padahal aku pengen banget baca novel itu. Ada yang copy tak tersedia padahal jelas-jelas masih ada 9, dan ada yang saat diunduh keluar tulisan java bla bla bla. Kalau loading udah ngga selelet dulu sih, tapi ya itu percuma aja aku download juga soalnya ga bisa pinjem buku apapaun:(",1,2025-08-24 22:39:42
"setiap kali mengunduh buku, kok error terus. (error:403 forbidden)",1,2025-08-24 16:55:23
"maaf sebelumnya,untuk developer nya tolong d perbaiki kalo ke pencet suka ubah tampilan yg tadinya vertikal cara ganti halaman jadi horizontal,nah jadi masalahnya kalo kepencet gitu langsung ke halaman satu lagi,mohon untuk perbaikan nya🙏",3,2025-08-24 08:48:10
"loadingnya lama banget, sering bug, sering tiba-tiba keluar waktu lagi baca, buku dirak baca tiba-tiba hilang",1,2025-08-23 16:39:00
"Tolong dong pihak dibagian maintenance, user andro itu beranekaragam device merk dll. benahin dulu, dikit-dikit aja. kendalanya masih sama dan berulang-ulang, tapi penyelesaian kasus tidak pernah selesai",1,2025-08-22 22:40:09
